mi	2^10
load factor	4/8
find_miss	scalar_unaligned_table	U64HashSet	<u64>/655360	18.81
find_miss	scalar_cuckoo_table	U64HashSet	<u64>/655360	3.97
find_miss	hashbrown	HashMap	<u64,u64>/655360	4.19
find_hit	aligned_double_hashing_table	HashTable	<u64>/655360	4.10
find_hit	quadratic_probing_table	HashTable	<u64>/655360	3.74
find_hit	aligned_quadratic_probing_table	HashTable	<u64>/655360	3.94
find_hit	unaligned_cuckoo_table	HashTable	<u64>/655360	3.89
find_hit	aligned_cuckoo_table	HashTable	<u64>/655360	3.76
find_hit	balancing_cuckoo_table	HashTable	<u64>/655360	3.87
find_hit	scalar_cache_line_aligned_table	U64HashSet	<u64>/655360	8.62
find_hit	scalar_unaligned_table	U64HashSet	<u64>/655360	8.29
find_hit	scalar_cuckoo_table	U64HashSet	<u64>/655360	7.64
find_hit	hashbrown	HashMap	<u64,u64>/655360	4.33
find_hit_latency	aligned_double_hashing_table	HashTable	<u64>/655360	25.80
find_hit_latency	quadratic_probing_table	HashTable	<u64>/655360	27.23
find_hit_latency	aligned_quadratic_probing_table	HashTable	<u64>/655360	25.72
find_hit_latency	unaligned_cuckoo_table	HashTable	<u64>/655360	25.86
find_hit_latency	aligned_cuckoo_table	HashTable	<u64>/655360	26.06
find_hit_latency	balancing_cuckoo_table	HashTable	<u64>/655360	25.09
find_hit_latency	scalar_cache_line_aligned_table	U64HashSet	<u64>/655360	18.92
find_hit_latency	scalar_unaligned_table	U64HashSet	<u64>/655360	19.07
find_hit_latency	scalar_cuckoo_table	U64HashSet	<u64>/655360	20.02
find_hit_latency	hashbrown	HashMap	<u64,u64>/655360	25.64
insert_erase	aligned_double_hashing_table	HashTable	<u64>/655360	5.03
insert_erase	quadratic_probing_table	HashTable	<u64>/655360	4.89
insert_erase	aligned_quadratic_probing_table	HashTable	<u64>/655360	5.14
insert_erase	unaligned_cuckoo_table	HashTable	<u64>/655360	4.97
insert_erase	aligned_cuckoo_table	HashTable	<u64>/655360	5.25
insert_erase	balancing_cuckoo_table	HashTable	<u64>/655360	6.11
insert_erase	scalar_cache_line_aligned_table	U64HashSet	<u64>/655360	18.64
insert_erase	scalar_unaligned_table	U64HashSet	<u64>/655360	18.91
